tier,wins,losses,veteran,inactive,freshBlood,hotStreak,role,winRate,totalGames,region
GRANDMASTER,56,42,False,False,False,False,Top,57.14,98,NorthAmerica
GRANDMASTER,198,190,False,False,True,True,Mid,51.03,388,NorthAmerica
GRANDMASTER,190,174,False,False,True,False,Bottom,52.2,364,NorthAmerica
GRANDMASTER,90,69,False,False,False,True,Bottom,56.6,159,NorthAmerica
GRANDMASTER,79,59,False,False,False,False,Bottom,57.25,138,NorthAmerica
GRANDMASTER,110,98,False,False,False,True,Bottom,52.88,208,NorthAmerica
GRANDMASTER,86,60,False,False,False,False,Mid,58.9,146,NorthAmerica
GRANDMASTER,62,48,False,False,True,True,Mid,56.36,110,NorthAmerica
GRANDMASTER,536,542,False,False,True,False,Top,49.72,1078,NorthAmerica
GRANDMASTER,238,193,False,False,False,False,Top,55.22,431,NorthAmerica
GRANDMASTER,157,126,False,False,True,False,Top,55.48,283,NorthAmerica
GRANDMASTER,61,47,False,False,True,False,Bottom,56.48,108,NorthAmerica
GRANDMASTER,36,26,False,False,False,False,Bottom,58.06,62,NorthAmerica
GRANDMASTER,148,137,False,False,False,False,Top,51.93,285,NorthAmerica
GRANDMASTER,96,24,False,False,False,False,Top,80.0,120,NorthAmerica
GRANDMASTER,88,84,False,False,True,False,Top,51.16,172,NorthAmerica
GRANDMASTER,86,76,False,False,True,False,Jungle,53.09,162,NorthAmerica
GRANDMASTER,274,248,False,False,False,False,Jungle,52.49,522,NorthAmerica
GRANDMASTER,207,180,False,False,True,True,Top,53.49,387,NorthAmerica
GRANDMASTER,57,44,False,False,True,False,Top,56.44,101,NorthAmerica
GRANDMASTER,106,85,False,False,False,False,Bottom,55.5,191,NorthAmerica
GRANDMASTER,70,53,False,False,False,False,Bottom,56.91,123,NorthAmerica
GRANDMASTER,50,44,False,False,False,False,Bottom,53.19,94,NorthAmerica
GRANDMASTER,126,106,False,False,False,False,Bottom,54.31,232,NorthAmerica
GRANDMASTER,100,89,False,False,True,False,Bottom,52.91,189,NorthAmerica
GRANDMASTER,140,108,False,False,False,False,Jungle,56.45,248,NorthAmerica
GRANDMASTER,117,115,False,False,True,True,Mid,50.43,232,NorthAmerica
GRANDMASTER,86,77,False,False,False,True,Bottom,52.76,163,NorthAmerica
GRANDMASTER,82,58,False,False,False,False,Bottom,58.57,140,NorthAmerica
GRANDMASTER,161,163,False,False,False,False,Top,49.69,324,NorthAmerica
GRANDMASTER,138,124,False,False,False,True,Top,52.67,262,NorthAmerica
GRANDMASTER,83,25,False,False,True,False,Bottom,76.85,108,NorthAmerica
GRANDMASTER,80,67,False,False,True,False,Bottom,54.42,147,NorthAmerica
GRANDMASTER,57,45,False,False,False,False,Jungle,55.88,102,NorthAmerica
GRANDMASTER,204,195,False,False,True,False,Bottom,51.13,399,NorthAmerica
GRANDMASTER,130,126,False,False,False,True,Bottom,50.78,256,NorthAmerica
GRANDMASTER,100,75,False,False,True,False,Jungle,57.14,175,NorthAmerica
GRANDMASTER,95,81,False,False,True,False,Mid,53.98,176,NorthAmerica
GRANDMASTER,69,48,False,False,False,False,Bottom,58.97,117,NorthAmerica
GRANDMASTER,35,22,False,False,False,False,Top,61.4,57,NorthAmerica
GRANDMASTER,128,122,False,False,True,False,Bottom,51.2,250,NorthAmerica
GRANDMASTER,72,64,False,False,True,False,Bottom,52.94,136,NorthAmerica
GRANDMASTER,24,16,False,False,False,False,Bottom,60.0,40,NorthAmerica
GRANDMASTER,21,8,False,False,True,False,Bottom,72.41,29,NorthAmerica
GRANDMASTER,171,141,False,False,True,False,Mid,54.81,312,NorthAmerica
GRANDMASTER,111,97,False,False,False,True,Bottom,53.37,208,NorthAmerica
GRANDMASTER,37,27,False,False,False,False,Jungle,57.81,64,NorthAmerica
GRANDMASTER,207,180,False,False,True,False,Bottom,53.49,387,NorthAmerica
GRANDMASTER,126,122,False,False,False,False,Bottom,50.81,248,NorthAmerica
GRANDMASTER,116,107,False,False,True,False,Bottom,52.02,223,NorthAmerica
GRANDMASTER,61,46,False,False,True,False,Mid,57.01,107,NorthAmerica
GRANDMASTER,418,390,False,False,True,True,Top,51.73,808,NorthAmerica
GRANDMASTER,175,164,False,False,False,False,Bottom,51.62,339,NorthAmerica
GRANDMASTER,143,118,False,False,False,False,Mid,54.79,261,NorthAmerica
GRANDMASTER,124,122,False,False,True,False,Top,50.41,246,NorthAmerica
GRANDMASTER,71,40,False,False,True,False,Jungle,63.96,111,NorthAmerica
GRANDMASTER,167,151,False,False,True,False,Bottom,52.52,318,NorthAmerica
GRANDMASTER,124,114,False,False,False,False,Top,52.1,238,NorthAmerica
GRANDMASTER,89,61,False,False,False,False,Jungle,59.33,150,NorthAmerica
GRANDMASTER,138,127,False,False,False,False,Top,52.08,265,NorthAmerica
GRANDMASTER,74,68,False,False,True,False,Jungle,52.11,142,NorthAmerica
GRANDMASTER,234,193,False,False,True,True,Bottom,54.8,427,NorthAmerica
GRANDMASTER,135,117,False,False,True,False,Bottom,53.57,252,NorthAmerica
GRANDMASTER,132,87,False,False,True,False,Bottom,60.27,219,NorthAmerica
GRANDMASTER,112,46,False,False,False,False,Jungle,70.89,158,NorthAmerica
GRANDMASTER,111,105,False,False,False,False,Jungle,51.39,216,NorthAmerica
GRANDMASTER,108,42,False,False,True,False,Mid,72.0,150,NorthAmerica
GRANDMASTER,98,90,False,False,True,False,Bottom,52.13,188,NorthAmerica
GRANDMASTER,79,69,False,False,True,False,Bottom,53.38,148,NorthAmerica
GRANDMASTER,54,30,False,False,True,False,Mid,64.29,84,NorthAmerica
GRANDMASTER,35,24,False,False,True,False,Bottom,59.32,59,NorthAmerica
GRANDMASTER,166,148,False,False,False,False,Jungle,52.87,314,NorthAmerica
GRANDMASTER,144,136,False,False,True,False,Mid,51.43,280,NorthAmerica
GRANDMASTER,124,96,False,False,True,False,Mid,56.36,220,NorthAmerica
GRANDMASTER,81,68,False,False,True,False,Top,54.36,149,NorthAmerica
GRANDMASTER,55,54,False,False,True,False,Jungle,50.46,109,NorthAmerica
GRANDMASTER,193,173,False,False,True,False,Jungle,52.73,366,NorthAmerica
GRANDMASTER,171,162,False,False,False,False,Bottom,51.35,333,NorthAmerica
GRANDMASTER,165,161,False,False,True,False,Jungle,50.61,326,NorthAmerica
GRANDMASTER,163,143,False,False,False,False,Mid,53.27,306,NorthAmerica
GRANDMASTER,86,74,False,False,False,False,Top,53.75,160,NorthAmerica
GRANDMASTER,35,30,False,False,True,False,Bottom,53.85,65,NorthAmerica
GRANDMASTER,203,201,False,False,False,False,Bottom,50.25,404,NorthAmerica
GRANDMASTER,139,139,False,False,False,False,Mid,50.0,278,NorthAmerica
GRANDMASTER,133,131,True,False,False,False,Jungle,50.38,264,NorthAmerica
GRANDMASTER,89,74,False,False,True,False,Top,54.6,163,NorthAmerica
GRANDMASTER,59,41,False,False,True,False,Mid,59.0,100,NorthAmerica
GRANDMASTER,58,51,False,False,True,False,Jungle,53.21,109,NorthAmerica
GRANDMASTER,180,172,False,False,False,False,Bottom,51.14,352,NorthAmerica
GRANDMASTER,337,324,False,False,True,False,Bottom,50.98,661,NorthAmerica
GRANDMASTER,30,15,False,False,False,False,Mid,66.67,45,NorthAmerica
GRANDMASTER,146,149,False,False,True,False,Mid,49.49,295,NorthAmerica
GRANDMASTER,98,96,False,False,False,False,Mid,50.52,194,NorthAmerica
GRANDMASTER,73,58,False,False,True,False,Bottom,55.73,131,NorthAmerica
GRANDMASTER,45,32,False,False,True,False,Jungle,58.44,77,NorthAmerica
GRANDMASTER,283,281,False,False,True,False,Mid,50.18,564,NorthAmerica
GRANDMASTER,170,153,False,False,False,False,Jungle,52.63,323,NorthAmerica
GRANDMASTER,120,43,False,False,False,False,Mid,73.62,163,NorthAmerica
GRANDMASTER,116,93,False,False,True,False,Bottom,55.5,209,NorthAmerica
GRANDMASTER,111,96,False,False,True,True,Mid,53.62,207,NorthAmerica
GRANDMASTER,109,47,False,False,True,True,Jungle,69.87,156,NorthAmerica
GRANDMASTER,62,39,False,False,False,False,Bottom,61.39,101,NorthAmerica
GRANDMASTER,62,51,False,False,False,False,Bottom,54.87,113,NorthAmerica
GRANDMASTER,38,23,False,False,True,False,Jungle,62.3,61,NorthAmerica
GRANDMASTER,444,422,False,False,True,False,Jungle,51.27,866,NorthAmerica
GRANDMASTER,219,191,False,False,True,False,Bottom,53.41,410,NorthAmerica
GRANDMASTER,87,81,False,False,True,False,Bottom,51.79,168,NorthAmerica
GRANDMASTER,80,58,False,False,True,False,Bottom,57.97,138,NorthAmerica
GRANDMASTER,48,40,False,False,True,False,Top,54.55,88,NorthAmerica
GRANDMASTER,219,190,False,False,True,False,Bottom,53.55,409,NorthAmerica
GRANDMASTER,207,166,False,False,True,True,Jungle,55.5,373,NorthAmerica
GRANDMASTER,183,118,False,False,True,False,Top,60.8,301,NorthAmerica
GRANDMASTER,146,146,False,False,True,False,Bottom,50.0,292,NorthAmerica
GRANDMASTER,126,99,False,False,True,False,Bottom,56.0,225,NorthAmerica
GRANDMASTER,113,92,False,False,True,True,Bottom,55.12,205,NorthAmerica
GRANDMASTER,68,54,False,False,False,False,Bottom,55.74,122,NorthAmerica
GRANDMASTER,173,159,False,False,True,False,Mid,52.11,332,NorthAmerica
GRANDMASTER,172,118,False,False,False,False,Jungle,59.31,290,NorthAmerica
GRANDMASTER,125,119,False,False,False,False,Jungle,51.23,244,NorthAmerica
GRANDMASTER,111,56,False,False,True,True,Mid,66.47,167,NorthAmerica
GRANDMASTER,82,75,False,False,False,False,Bottom,52.23,157,NorthAmerica
GRANDMASTER,75,60,False,False,False,False,Bottom,55.56,135,NorthAmerica
GRANDMASTER,63,58,False,False,False,False,Bottom,52.07,121,NorthAmerica
GRANDMASTER,163,142,False,False,False,False,Mid,53.44,305,NorthAmerica
GRANDMASTER,152,145,False,False,True,True,Bottom,51.18,297,NorthAmerica
GRANDMASTER,139,110,False,False,False,False,Mid,55.82,249,NorthAmerica
GRANDMASTER,130,120,False,False,True,False,Top,52.0,250,NorthAmerica
GRANDMASTER,129,120,False,False,True,True,Bottom,51.81,249,NorthAmerica
GRANDMASTER,123,79,False,False,True,True,Bottom,60.89,202,NorthAmerica
GRANDMASTER,119,108,False,False,True,True,Bottom,52.42,227,NorthAmerica
GRANDMASTER,119,116,False,False,True,False,Top,50.64,235,NorthAmerica
GRANDMASTER,113,104,False,False,True,False,Top,52.07,217,NorthAmerica
GRANDMASTER,100,93,False,False,True,False,Bottom,51.81,193,NorthAmerica
GRANDMASTER,88,66,False,False,True,False,Top,57.14,154,NorthAmerica
GRANDMASTER,87,74,False,False,False,False,Top,54.04,161,NorthAmerica
GRANDMASTER,64,62,False,False,True,False,Bottom,50.79,126,NorthAmerica
GRANDMASTER,57,48,False,False,False,False,Bottom,54.29,105,NorthAmerica
GRANDMASTER,53,42,False,False,True,False,Bottom,55.79,95,NorthAmerica
GRANDMASTER,49,43,False,False,True,True,Bottom,53.26,92,NorthAmerica
GRANDMASTER,42,31,False,False,True,True,Jungle,57.53,73,NorthAmerica
GRANDMASTER,42,31,False,False,False,False,Bottom,57.53,73,NorthAmerica
GRANDMASTER,37,28,False,False,True,False,Jungle,56.92,65,NorthAmerica
GRANDMASTER,215,210,False,False,False,False,Jungle,50.59,425,NorthAmerica
GRANDMASTER,212,190,False,False,True,False,Bottom,52.74,402,NorthAmerica
GRANDMASTER,157,155,False,False,False,False,Bottom,50.32,312,NorthAmerica
GRANDMASTER,131,126,False,False,True,False,Jungle,50.97,257,NorthAmerica
GRANDMASTER,104,60,False,False,True,False,Jungle,63.41,164,NorthAmerica
GRANDMASTER,102,103,False,False,False,False,Bottom,49.76,205,NorthAmerica
GRANDMASTER,92,86,False,False,True,False,Bottom,51.69,178,NorthAmerica
GRANDMASTER,78,48,False,False,True,False,Bottom,61.9,126,NorthAmerica
GRANDMASTER,72,64,False,False,True,False,Bottom,52.94,136,NorthAmerica
GRANDMASTER,70,56,False,False,False,False,Bottom,55.56,126,NorthAmerica
GRANDMASTER,65,46,False,False,False,False,Top,58.56,111,NorthAmerica
GRANDMASTER,301,253,False,False,True,False,Jungle,54.33,554,NorthAmerica
GRANDMASTER,212,156,False,False,False,True,Bottom,57.61,368,NorthAmerica
GRANDMASTER,158,153,True,False,False,False,Bottom,50.8,311,NorthAmerica
GRANDMASTER,142,137,False,False,True,True,Jungle,50.9,279,NorthAmerica
GRANDMASTER,87,55,False,False,True,False,Mid,61.27,142,NorthAmerica
GRANDMASTER,68,62,False,False,True,False,Mid,52.31,130,NorthAmerica
GRANDMASTER,62,52,False,False,True,False,Jungle,54.39,114,NorthAmerica
GRANDMASTER,53,31,False,False,False,False,Jungle,63.1,84,NorthAmerica
GRANDMASTER,44,36,False,False,True,False,Bottom,55.0,80,NorthAmerica
GRANDMASTER,41,29,False,False,False,False,Bottom,58.57,70,NorthAmerica
GRANDMASTER,165,103,False,False,True,True,Bottom,61.57,268,NorthAmerica
GRANDMASTER,126,119,False,False,False,False,Bottom,51.43,245,NorthAmerica
GRANDMASTER,115,107,False,False,True,False,Bottom,51.8,222,NorthAmerica
GRANDMASTER,110,61,False,False,True,False,Jungle,64.33,171,NorthAmerica
GRANDMASTER,66,34,False,False,True,True,Mid,66.0,100,NorthAmerica
GRANDMASTER,61,54,False,False,True,False,Mid,53.04,115,NorthAmerica
GRANDMASTER,45,32,False,False,False,False,Bottom,58.44,77,NorthAmerica
GRANDMASTER,472,464,False,False,True,False,Top,50.43,936,NorthAmerica
GRANDMASTER,223,216,False,False,False,False,Top,50.8,439,NorthAmerica
GRANDMASTER,167,146,False,False,True,False,Jungle,53.35,313,NorthAmerica
GRANDMASTER,155,114,False,False,True,False,Bottom,57.62,269,NorthAmerica
GRANDMASTER,93,72,False,False,True,False,Mid,56.36,165,NorthAmerica
GRANDMASTER,78,66,False,False,False,False,Jungle,54.17,144,NorthAmerica
GRANDMASTER,43,39,False,False,True,False,Mid,52.44,82,NorthAmerica
GRANDMASTER,35,25,False,False,True,True,Mid,58.33,60,NorthAmerica
GRANDMASTER,126,100,False,False,True,False,Mid,55.75,226,NorthAmerica
GRANDMASTER,93,84,False,False,True,False,Bottom,52.54,177,NorthAmerica
GRANDMASTER,74,71,False,False,False,False,Top,51.03,145,NorthAmerica
GRANDMASTER,46,44,False,False,True,False,Top,51.11,90,NorthAmerica
GRANDMASTER,47,26,False,False,False,False,Bottom,64.38,73,NorthAmerica
GRANDMASTER,302,248,False,False,False,False,Mid,54.91,550,NorthAmerica
GRANDMASTER,53,43,False,False,True,False,Bottom,55.21,96,NorthAmerica
GRANDMASTER,190,115,False,False,False,False,Jungle,62.3,305,NorthAmerica
GRANDMASTER,72,60,False,False,False,False,Bottom,54.55,132,NorthAmerica
GRANDMASTER,55,49,False,False,False,False,Mid,52.88,104,NorthAmerica
GRANDMASTER,94,84,False,False,True,False,Bottom,52.81,178,NorthAmerica
GRANDMASTER,90,88,False,False,False,False,Mid,50.56,178,NorthAmerica
GRANDMASTER,41,30,False,False,False,False,Mid,57.75,71,NorthAmerica
GRANDMASTER,296,267,False,False,False,False,Bottom,52.58,563,NorthAmerica
GRANDMASTER,135,125,False,False,False,False,Mid,51.92,260,NorthAmerica
GRANDMASTER,255,247,False,False,False,False,Mid,50.8,502,NorthAmerica
GRANDMASTER,170,166,True,False,False,False,Jungle,50.6,336,NorthAmerica
GRANDMASTER,115,105,False,False,False,False,Mid,52.27,220,NorthAmerica
GRANDMASTER,58,37,False,False,True,False,Bottom,61.05,95,NorthAmerica
GRANDMASTER,55,45,False,False,False,False,Top,55.0,100,NorthAmerica
GRANDMASTER,27,20,False,False,False,False,Bottom,57.45,47,NorthAmerica
GRANDMASTER,206,205,False,False,True,False,Mid,50.12,411,NorthAmerica
GRANDMASTER,45,37,False,False,True,False,Top,54.88,82,NorthAmerica
GRANDMASTER,30,14,False,False,False,False,Bottom,68.18,44,NorthAmerica
GRANDMASTER,106,89,False,False,True,False,Top,54.36,195,NorthAmerica
GRANDMASTER,56,44,False,False,True,False,Jungle,56.0,100,NorthAmerica
GRANDMASTER,55,44,False,False,False,False,Mid,55.56,99,NorthAmerica
GRANDMASTER,42,41,False,False,True,False,Bottom,50.6,83,NorthAmerica
GRANDMASTER,201,172,False,False,False,False,Top,53.89,373,NorthAmerica
GRANDMASTER,139,132,False,False,False,False,Bottom,51.29,271,NorthAmerica
GRANDMASTER,59,57,False,False,True,False,Jungle,50.86,116,NorthAmerica
GRANDMASTER,54,44,False,False,True,False,Top,55.1,98,NorthAmerica
GRANDMASTER,198,182,False,False,True,False,Mid,52.11,380,NorthAmerica
GRANDMASTER,164,94,False,False,False,False,Bottom,63.57,258,NorthAmerica
GRANDMASTER,126,103,False,False,True,False,Mid,55.02,229,NorthAmerica
GRANDMASTER,84,71,False,False,True,False,Jungle,54.19,155,NorthAmerica
GRANDMASTER,63,58,False,False,False,False,Bottom,52.07,121,NorthAmerica
GRANDMASTER,27,13,False,False,True,False,Top,67.5,40,NorthAmerica
GRANDMASTER,537,503,False,False,True,False,Bottom,51.63,1040,NorthAmerica
GRANDMASTER,338,331,False,False,True,True,Top,50.52,669,NorthAmerica
GRANDMASTER,329,283,False,False,True,False,Mid,53.76,612,NorthAmerica
GRANDMASTER,329,302,False,False,True,True,Top,52.14,631,NorthAmerica
GRANDMASTER,319,306,False,False,True,False,Jungle,51.04,625,NorthAmerica
GRANDMASTER,291,279,False,False,True,False,Mid,51.05,570,NorthAmerica
GRANDMASTER,283,276,False,False,False,False,Mid,50.63,559,NorthAmerica
GRANDMASTER,253,248,False,False,True,False,Mid,50.5,501,NorthAmerica
GRANDMASTER,246,170,False,False,True,False,Jungle,59.13,416,NorthAmerica
GRANDMASTER,244,226,False,False,True,True,Mid,51.91,470,NorthAmerica
GRANDMASTER,231,172,False,False,True,False,Bottom,57.32,403,NorthAmerica
GRANDMASTER,213,166,False,False,True,False,Top,56.2,379,NorthAmerica
GRANDMASTER,199,109,False,False,True,True,Mid,64.61,308,NorthAmerica
GRANDMASTER,194,152,False,False,False,False,Jungle,56.07,346,NorthAmerica
GRANDMASTER,189,133,False,False,True,False,Jungle,58.7,322,NorthAmerica
GRANDMASTER,186,155,False,False,False,False,Bottom,54.55,341,NorthAmerica
GRANDMASTER,183,111,False,False,False,False,Jungle,62.24,294,NorthAmerica
GRANDMASTER,172,143,False,False,False,False,Bottom,54.6,315,NorthAmerica
GRANDMASTER,143,127,False,False,True,False,Jungle,52.96,270,NorthAmerica
GRANDMASTER,140,83,False,False,True,False,Mid,62.78,223,NorthAmerica
GRANDMASTER,136,119,False,False,False,False,Top,53.33,255,NorthAmerica
GRANDMASTER,132,124,False,False,False,False,Bottom,51.56,256,NorthAmerica
GRANDMASTER,131,136,False,False,False,False,Mid,49.06,267,NorthAmerica
GRANDMASTER,129,59,False,False,False,False,Jungle,68.62,188,NorthAmerica
GRANDMASTER,117,96,False,False,True,True,Bottom,54.93,213,NorthAmerica
GRANDMASTER,112,95,False,False,True,False,Bottom,54.11,207,NorthAmerica
GRANDMASTER,111,100,False,False,False,False,Jungle,52.61,211,NorthAmerica
GRANDMASTER,108,102,False,False,False,False,Bottom,51.43,210,NorthAmerica
GRANDMASTER,107,42,False,False,False,False,Jungle,71.81,149,NorthAmerica
GRANDMASTER,100,77,False,False,False,False,Top,56.5,177,NorthAmerica
GRANDMASTER,98,100,False,False,False,False,Bottom,49.49,198,NorthAmerica
GRANDMASTER,93,72,False,False,True,False,Mid,56.36,165,NorthAmerica
GRANDMASTER,86,81,False,False,False,False,Mid,51.5,167,NorthAmerica
GRANDMASTER,85,75,False,False,False,False,Bottom,53.12,160,NorthAmerica
GRANDMASTER,83,80,False,False,True,False,Bottom,50.92,163,NorthAmerica
GRANDMASTER,80,52,False,False,False,False,Jungle,60.61,132,NorthAmerica
GRANDMASTER,80,65,False,False,True,False,Mid,55.17,145,NorthAmerica
GRANDMASTER,79,47,False,False,False,False,Bottom,62.7,126,NorthAmerica
GRANDMASTER,77,74,False,False,False,False,Bottom,50.99,151,NorthAmerica
GRANDMASTER,66,47,False,False,False,False,Mid,58.41,113,NorthAmerica
GRANDMASTER,65,52,False,False,True,False,Mid,55.56,117,NorthAmerica
GRANDMASTER,41,39,False,False,False,False,Bottom,51.25,80,NorthAmerica
MASTER,35,16,False,False,True,False,Mid,68.63,51,NorthAmerica
MASTER,49,40,False,False,True,True,Jungle,55.06,89,NorthAmerica
MASTER,131,107,False,False,True,True,Bottom,55.04,238,NorthAmerica
MASTER,185,172,False,False,True,True,Bottom,51.82,357,NorthAmerica
MASTER,192,190,False,False,True,False,Top,50.26,382,NorthAmerica
MASTER,36,24,False,False,True,True,Bottom,60.0,60,NorthAmerica
MASTER,35,17,False,False,True,True,Bottom,67.31,52,NorthAmerica
MASTER,162,128,False,False,True,False,Bottom,55.86,290,NorthAmerica
MASTER,328,291,False,False,True,False,Jungle,52.99,619,NorthAmerica
MASTER,248,240,False,False,True,False,Top,50.82,488,NorthAmerica
MASTER,236,184,False,False,True,True,Mid,56.19,420,NorthAmerica
MASTER,231,231,False,False,True,False,Jungle,50.0,462,NorthAmerica
MASTER,228,221,False,False,True,False,Bottom,50.78,449,NorthAmerica
MASTER,221,196,False,False,True,False,Top,53.0,417,NorthAmerica
MASTER,216,209,False,False,True,False,Jungle,50.82,425,NorthAmerica
MASTER,205,146,False,False,True,True,Jungle,58.4,351,NorthAmerica
MASTER,197,188,False,False,True,True,Top,51.17,385,NorthAmerica
MASTER,190,181,False,False,True,True,Top,51.21,371,NorthAmerica
MASTER,181,173,False,False,True,False,Top,51.13,354,NorthAmerica
MASTER,175,157,False,False,True,True,Bottom,52.71,332,NorthAmerica
MASTER,170,140,False,False,True,False,Bottom,54.84,310,NorthAmerica
MASTER,166,146,False,False,True,False,Jungle,53.21,312,NorthAmerica
MASTER,160,139,False,False,True,True,Bottom,53.51,299,NorthAmerica
MASTER,156,121,False,False,True,True,Jungle,56.32,277,NorthAmerica
MASTER,155,150,False,False,True,True,Bottom,50.82,305,NorthAmerica
MASTER,155,150,False,False,True,False,Jungle,50.82,305,NorthAmerica
MASTER,153,123,False,False,True,False,Mid,55.43,276,NorthAmerica
MASTER,151,112,False,False,True,False,Mid,57.41,263,NorthAmerica
MASTER,146,126,False,False,True,True,Bottom,53.68,272,NorthAmerica
MASTER,137,107,False,False,True,True,Top,56.15,244,NorthAmerica
MASTER,136,65,False,False,True,False,Jungle,67.66,201,NorthAmerica
MASTER,126,61,False,False,True,False,Mid,67.38,187,NorthAmerica
MASTER,123,117,False,False,True,False,Jungle,51.25,240,NorthAmerica
MASTER,119,95,False,False,True,True,Mid,55.61,214,NorthAmerica
MASTER,117,106,False,False,True,False,Bottom,52.47,223,NorthAmerica
MASTER,113,70,False,False,True,False,Top,61.75,183,NorthAmerica
MASTER,106,49,False,False,True,True,Bottom,68.39,155,NorthAmerica
MASTER,103,82,False,False,True,False,Bottom,55.68,185,NorthAmerica
MASTER,93,88,False,False,True,False,Bottom,51.38,181,NorthAmerica
MASTER,90,35,False,False,True,False,Mid,72.0,125,NorthAmerica
MASTER,87,71,False,False,True,False,Bottom,55.06,158,NorthAmerica
MASTER,87,83,False,False,True,False,Bottom,51.18,170,NorthAmerica
MASTER,84,77,False,False,True,False,Bottom,52.17,161,NorthAmerica
MASTER,78,55,False,False,True,False,Jungle,58.65,133,NorthAmerica
MASTER,72,56,False,False,False,False,Jungle,56.25,128,NorthAmerica
MASTER,68,46,False,False,True,False,Bottom,59.65,114,NorthAmerica
MASTER,68,47,False,False,True,False,Bottom,59.13,115,NorthAmerica
MASTER,67,59,False,False,True,False,Jungle,53.17,126,NorthAmerica
MASTER,66,43,False,False,True,True,Top,60.55,109,NorthAmerica
MASTER,66,51,False,False,True,False,Bottom,56.41,117,NorthAmerica
MASTER,65,61,False,False,True,False,Top,51.59,126,NorthAmerica
MASTER,62,55,False,False,True,True,Bottom,52.99,117,NorthAmerica
MASTER,61,39,False,False,True,True,Bottom,61.0,100,NorthAmerica
MASTER,59,32,False,False,True,False,Jungle,64.84,91,NorthAmerica
MASTER,59,47,False,False,True,False,Bottom,55.66,106,NorthAmerica
MASTER,59,50,False,False,True,False,Top,54.13,109,NorthAmerica
MASTER,59,55,False,False,True,False,Bottom,51.75,114,NorthAmerica
MASTER,56,26,False,False,True,False,Top,68.29,82,NorthAmerica
MASTER,56,40,False,False,True,False,Jungle,58.33,96,NorthAmerica
MASTER,56,48,False,False,True,True,Mid,53.85,104,NorthAmerica
MASTER,54,31,False,False,True,True,Bottom,63.53,85,NorthAmerica
MASTER,53,36,False,False,True,False,Bottom,59.55,89,NorthAmerica
MASTER,53,39,False,False,True,True,Bottom,57.61,92,NorthAmerica
MASTER,53,39,False,False,True,False,Bottom,57.61,92,NorthAmerica
MASTER,53,40,False,False,True,False,Bottom,56.99,93,NorthAmerica
MASTER,53,43,False,False,True,False,Jungle,55.21,96,NorthAmerica
MASTER,52,32,False,False,True,False,Bottom,61.9,84,NorthAmerica
MASTER,52,54,False,False,True,False,Bottom,49.06,106,NorthAmerica
MASTER,51,33,False,False,True,False,Bottom,60.71,84,NorthAmerica
MASTER,50,49,False,False,True,True,Top,50.51,99,NorthAmerica
MASTER,49,37,False,False,False,False,Bottom,56.98,86,NorthAmerica
MASTER,42,36,False,False,False,True,Jungle,53.85,78,NorthAmerica
MASTER,40,23,False,False,True,True,Mid,63.49,63,NorthAmerica
MASTER,40,38,False,False,True,True,Top,51.28,78,NorthAmerica
MASTER,37,27,False,False,True,True,Bottom,57.81,64,NorthAmerica
MASTER,33,25,False,False,True,False,Top,56.9,58,NorthAmerica
MASTER,32,28,False,False,True,False,Top,53.33,60,NorthAmerica
MASTER,30,13,False,False,True,False,Top,69.77,43,NorthAmerica
MASTER,28,19,False,False,False,False,Bottom,59.57,47,NorthAmerica
MASTER,26,16,False,False,True,True,Mid,61.9,42,NorthAmerica
MASTER,21,16,False,False,True,False,Mid,56.76,37,NorthAmerica
